"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"13:44:21,9912736","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.774.080, Length: 4.256"
"13:44:21,9960598","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.778.336, Length: 4.256"
"13:44:21,9997687","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.782.592, Length: 4.256"
"13:44:22,0032964","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.786.848, Length: 4.256"
"13:44:22,0068874","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.791.104, Length: 4.256"
"13:44:22,0126333","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.795.360, Length: 4.256"
"13:44:22,0127187","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.862.144, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:22,0195087","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.799.616, Length: 4.256"
"13:44:22,0228934","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.803.872, Length: 2.976"
"13:44:22,0259068","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.806.848, Length: 4.256"
"13:44:22,0317909","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.811.104, Length: 4.256"
"13:44:22,0367714","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.815.360, Length: 4.256"
"13:44:22,0423036","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.819.616, Length: 4.256"
"13:44:22,0457670","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.823.872, Length: 4.256"
"13:44:22,0574349","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.828.128, Length: 4.256"
"13:44:22,0612716","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.832.384, Length: 4.256"
"13:44:22,0670785","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.836.640, Length: 2.976"
"13:44:22,0703998","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.839.616, Length: 4.256"
"13:44:22,0768936","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.843.872, Length: 4.256"
"13:44:22,0818976","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.848.128, Length: 4.256"
"13:44:22,0859328","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.852.384, Length: 4.256"
"13:44:22,0928162","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.856.640, Length: 4.256"
"13:44:22,0991879","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.860.896, Length: 4.256"
"13:44:22,0992629","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.927.680, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:22,1030115","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.865.152, Length: 4.256"
"13:44:22,1072828","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.869.408, Length: 2.976"
"13:44:22,1105058","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.872.384, Length: 4.256"
"13:44:22,1143146","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.876.640, Length: 4.256"
"13:44:22,1180025","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.880.896, Length: 4.256"
"13:44:22,1222576","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.885.152, Length: 4.256"
"13:44:22,1255259","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.889.408, Length: 4.256"
"13:44:22,1303696","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.893.664, Length: 4.256"
"13:44:22,1378845","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.897.920, Length: 4.256"
"13:44:22,1444214","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.902.176, Length: 2.976"
"13:44:22,1578736","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.905.152, Length: 4.256"
"13:44:22,1616407","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.909.408, Length: 4.256"
"13:44:22,1679302","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.913.664, Length: 4.256"
"13:44:22,1722459","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.917.920, Length: 4.256"
"13:44:22,1756555","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.922.176, Length: 4.256"
"13:44:22,1815209","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.926.432, Length: 4.256"
"13:44:22,1817884","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.993.216, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:22,1848080","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.930.688, Length: 4.256"
"13:44:22,1892962","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.934.944, Length: 2.976"
"13:44:22,1933822","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.937.920, Length: 4.256"
"13:44:22,1976168","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.942.176, Length: 4.256"
"13:44:22,2012821","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.946.432, Length: 4.256"
"13:44:22,2050642","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.950.688, Length: 4.256"
"13:44:22,2085511","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.954.944, Length: 4.256"
"13:44:22,2131386","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.959.200, Length: 4.256"
"13:44:22,2167525","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.963.456, Length: 4.256"
"13:44:22,2213024","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.967.712, Length: 2.976"
"13:44:22,2248346","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.970.688, Length: 4.256"
"13:44:22,2294152","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.974.944, Length: 4.256"
"13:44:22,2334360","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.979.200, Length: 4.256"
"13:44:22,2369478","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.983.456, Length: 4.256"
"13:44:22,2408868","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.987.712, Length: 4.256"
"13:44:22,2494929","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.991.968, Length: 4.256"
"13:44:22,2496200","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 410.058.752, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:22,2537942","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 409.996.224, Length: 4.256"
"13:44:22,2590027","System","4","ReadFile","C:\vesperia\vesperia.ori\UI.svo","SUCCESS","Offset: 410.000.480, Length: 2.976"
"13:44:23,4452684","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.806.976, Length: 4.256"
"13:44:23,4611594","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.811.232, Length: 4.256"
"13:44:23,4704052","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.815.488, Length: 4.256"
"13:44:23,4808987","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.819.744, Length: 4.256"
"13:44:23,4951251","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.824.000, Length: 4.256"
"13:44:23,5071034","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.828.256, Length: 4.256"
"13:44:23,5226307","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.832.512, Length: 4.256"
"13:44:23,5316302","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.836.768, Length: 4.256"
"13:44:23,5445169","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.841.024, Length: 4.256"
"13:44:23,5534722","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.845.280, Length: 4.256"
"13:44:23,5615939","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.849.536, Length: 4.256"
"13:44:23,5785219","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.853.792, Length: 4.256"
"13:44:23,5867441","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.858.048, Length: 4.256"
"13:44:23,5950712","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.862.304, Length: 4.256"
"13:44:23,5951467","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.929.856, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:23,6018641","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.866.560, Length: 4.256"
"13:44:23,6119965","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.870.816, Length: 1.696"
"13:44:25,3679922","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.872.512, Length: 4.256"
"13:44:25,3722366","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.876.768, Length: 4.256"
"13:44:25,3827224","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.881.024, Length: 4.256"
"13:44:25,3869626","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.885.280, Length: 4.256"
"13:44:25,3922220","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.889.536, Length: 4.256"
"13:44:25,3996784","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.893.792, Length: 4.256"
"13:44:25,4038073","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.898.048, Length: 4.256"
"13:44:25,4070559","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.902.304, Length: 4.256"
"13:44:25,4165435","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.906.560, Length: 4.256"
"13:44:25,4244442","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.910.816, Length: 4.256"
"13:44:25,4335026","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.915.072, Length: 4.256"
"13:44:25,4374418","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.919.328, Length: 4.256"
"13:44:25,4428108","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.923.584, Length: 4.256"
"13:44:25,4512408","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.927.840, Length: 4.256"
"13:44:25,4512857","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.995.392, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:25,4605902","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.932.096, Length: 4.256"
"13:44:25,4665399","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.936.352, Length: 1.696"
"13:44:27,3718203","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.938.048, Length: 4.256"
"13:44:27,3757675","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.942.304, Length: 4.256"
"13:44:27,3925121","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.946.560, Length: 4.256"
"13:44:27,3970265","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.950.816, Length: 4.256"
"13:44:27,4054428","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.955.072, Length: 4.256"
"13:44:27,4089492","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.959.328, Length: 4.256"
"13:44:27,4128990","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.963.584, Length: 4.256"
"13:44:27,4219388","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.967.840, Length: 4.256"
"13:44:27,4259156","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.972.096, Length: 4.256"
"13:44:27,4299190","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.976.352, Length: 4.256"
"13:44:27,4386918","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.980.608, Length: 4.256"
"13:44:27,4646871","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.984.864, Length: 4.256"
"13:44:27,4721649","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.989.120, Length: 4.256"
"13:44:27,4759228","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.993.376, Length: 4.256"
"13:44:27,4759990","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.060.928, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:27,4804156","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 7.997.632, Length: 4.256"
"13:44:27,4896686","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.001.888, Length: 1.696"
"13:44:29,6187094","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.003.584, Length: 4.256"
"13:44:29,6226818","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.007.840, Length: 4.256"
"13:44:29,6331512","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.012.096, Length: 4.256"
"13:44:29,6368384","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.016.352, Length: 4.256"
"13:44:29,6435693","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.020.608, Length: 4.256"
"13:44:29,6494094","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.024.864, Length: 4.256"
"13:44:29,6547217","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.029.120, Length: 4.256"
"13:44:29,6597842","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.033.376, Length: 4.256"
"13:44:29,6666701","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.037.632, Length: 4.256"
"13:44:29,6725248","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.041.888, Length: 4.256"
"13:44:29,6829044","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.046.144, Length: 4.256"
"13:44:29,6871735","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.050.400, Length: 4.256"
"13:44:29,6911690","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.054.656, Length: 4.256"
"13:44:29,7000582","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.058.912, Length: 4.256"
"13:44:29,7001345","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.126.464, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:29,7035427","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.063.168, Length: 4.256"
"13:44:29,7074014","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.067.424, Length: 1.696"
"13:44:31,3987816","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.069.120, Length: 4.256"
"13:44:31,4046393","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.073.376, Length: 4.256"
"13:44:31,4106883","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.077.632, Length: 4.256"
"13:44:31,4148913","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.081.888, Length: 4.256"
"13:44:31,4344567","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.086.144, Length: 4.256"
"13:44:31,4400782","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.090.400, Length: 4.256"
"13:44:31,4439706","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.094.656, Length: 4.256"
"13:44:31,4476886","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.098.912, Length: 4.256"
"13:44:31,4633281","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.103.168, Length: 4.256"
"13:44:31,4724579","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.107.424, Length: 4.256"
"13:44:31,4775544","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.111.680, Length: 4.256"
"13:44:31,4882663","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.115.936, Length: 4.256"
"13:44:31,4924373","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.120.192, Length: 4.256"
"13:44:31,4984074","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.124.448, Length: 4.256"
"13:44:31,4985468","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.192.000, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:31,5057890","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.128.704, Length: 4.256"
"13:44:31,5125974","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.132.960, Length: 1.696"
"13:44:33,6286957","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.134.656, Length: 4.256"
"13:44:33,6332944","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.138.912, Length: 4.256"
"13:44:33,6447599","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.143.168, Length: 4.256"
"13:44:33,6515365","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.147.424, Length: 4.256"
"13:44:33,6609999","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.151.680, Length: 4.256"
"13:44:33,6665188","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.155.936, Length: 4.256"
"13:44:33,6701994","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.160.192, Length: 4.256"
"13:44:33,6787724","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.164.448, Length: 4.256"
"13:44:33,6832993","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.168.704, Length: 4.256"
"13:44:33,6878143","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.172.960, Length: 4.256"
"13:44:33,6944306","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.177.216, Length: 4.256"
"13:44:33,6992861","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.181.472, Length: 4.256"
"13:44:33,7028977","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.185.728, Length: 4.256"
"13:44:33,7111379","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.189.984, Length: 4.256"
"13:44:33,7112117","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.257.536, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:33,7176460","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.194.240, Length: 4.256"
"13:44:33,7280058","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.198.496, Length: 1.696"
"13:44:36,1288932","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.200.192, Length: 4.256"
"13:44:36,1353671","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.204.448, Length: 4.256"
"13:44:36,1399939","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.208.704, Length: 4.256"
"13:44:36,1470477","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.212.960, Length: 4.256"
"13:44:36,1517924","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.217.216, Length: 4.256"
"13:44:36,1566768","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.221.472, Length: 4.256"
"13:44:36,1600102","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.225.728, Length: 4.256"
"13:44:36,1686917","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.229.984, Length: 4.256"
"13:44:36,1746916","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.234.240, Length: 4.256"
"13:44:36,1848093","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.238.496, Length: 4.256"
"13:44:36,1891605","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.242.752, Length: 4.256"
"13:44:36,1934897","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.247.008, Length: 4.256"
"13:44:36,2030153","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.251.264, Length: 4.256"
"13:44:36,2089289","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.255.520, Length: 4.256"
"13:44:36,2090641","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.323.072, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:36,2190355","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.259.776, Length: 4.256"
"13:44:36,2233885","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 8.264.032, Length: 1.696"
"13:44:36,5212531","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\US_VOSCE01.spb","SUCCESS","Offset: 15.599.616, Length: 2.048, I/O Flags: Synchronous"
"13:44:36,5216476","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\US_VOSCE01.spb","SUCCESS","Offset: 15.597.568, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:44:36,6183078","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\US_VOSCE01.spb","SUCCESS","Offset: 15.601.664, Length: 4.256"
